# BEGIN PLOT
LegendOnly=/ATLAS_2020_I1790256/d01-x01-y01 //home/soumyadip/Workspace/Zigzag/25Dec2022_py8.yoda/ATLAS_2020_I1790256/d01-x01-y01
XLabel=$\ln (R/\Delta R)$
YMax=5.96
XMax=4.33
Title=$\frac{1}{N_{jets}}\frac{d^{2} N_{emissions}}{d\ln (R/\Delta R) d\ln (1/z)}$
DrawOnly=/ATLAS_2020_I1790256/d01-x01-y01 //home/soumyadip/Workspace/Zigzag/25Dec2022_py8.yoda/ATLAS_2020_I1790256/d01-x01-y01
YLabel=$\ln (1/z)$
LogY=0
# END PLOT

# BEGIN HISTO2D /ATLAS_2020_I1790256/d01-x01-y01
IsRef=1
Path=/ATLAS_2020_I1790256/d01-x01-y01
Title=Data
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
1.666670e+00	2.000000e+00	1.802180e+00	2.079440e+00	3.145690e-01	2.772975e-02	2.783376e-02
1.666670e+00	2.000000e+00	2.079440e+00	2.356700e+00	3.444840e-01	2.581438e-02	2.590578e-02
1.666670e+00	2.000000e+00	2.356700e+00	2.633960e+00	3.806090e-01	2.413227e-02	2.450149e-02
1.666670e+00	2.000000e+00	2.633960e+00	2.911220e+00	4.219100e-01	2.855095e-02	2.870689e-02
1.666670e+00	2.000000e+00	2.911220e+00	3.188480e+00	4.588860e-01	3.020632e-02	3.040046e-02
1.666670e+00	2.000000e+00	3.188480e+00	3.465740e+00	4.907580e-01	3.572927e-02	3.583636e-02
1.666670e+00	2.000000e+00	3.465740e+00	3.742990e+00	5.079170e-01	3.562492e-02	3.583460e-02
1.666670e+00	2.000000e+00	3.742990e+00	4.020250e+00	5.032400e-01	3.416659e-02	3.442089e-02
1.666670e+00	2.000000e+00	4.020250e+00	4.297510e+00	4.750010e-01	3.043672e-02	3.071497e-02
1.666670e+00	2.000000e+00	4.297510e+00	4.574770e+00	4.238340e-01	2.911375e-02	2.928230e-02
1.666670e+00	2.000000e+00	4.574770e+00	4.852030e+00	3.535210e-01	2.132951e-02	2.138914e-02
1.666670e+00	2.000000e+00	4.852030e+00	5.129290e+00	2.752960e-01	1.533065e-02	1.526576e-02
1.666670e+00	2.000000e+00	5.129290e+00	5.406550e+00	2.010480e-01	1.275118e-02	1.274287e-02
1.666670e+00	2.000000e+00	5.406550e+00	5.683810e+00	1.384800e-01	1.202211e-02	1.205730e-02
1.666670e+00	2.000000e+00	5.683810e+00	5.961070e+00	9.097720e-02	1.317263e-02	1.316684e-02
2.000000e+00	2.333330e+00	6.931470e-01	9.704060e-01	3.786470e-01	5.362203e-02	5.363217e-02
2.000000e+00	2.333330e+00	9.704060e-01	1.247660e+00	3.461510e-01	4.464501e-02	4.468456e-02
2.000000e+00	2.333330e+00	1.247660e+00	1.524920e+00	3.410350e-01	3.929111e-02	3.945643e-02
2.000000e+00	2.333330e+00	1.524920e+00	1.802180e+00	3.550440e-01	3.104425e-02	3.122338e-02
2.000000e+00	2.333330e+00	1.802180e+00	2.079440e+00	3.803040e-01	3.113052e-02	3.145950e-02
2.000000e+00	2.333330e+00	2.079440e+00	2.356700e+00	4.139180e-01	3.295979e-02	3.336306e-02
2.000000e+00	2.333330e+00	2.356700e+00	2.633960e+00	4.506460e-01	3.258275e-02	3.303269e-02
2.000000e+00	2.333330e+00	2.633960e+00	2.911220e+00	4.838070e-01	4.243052e-02	4.256322e-02
2.000000e+00	2.333330e+00	2.911220e+00	3.188480e+00	5.077260e-01	4.029222e-02	4.034890e-02
2.000000e+00	2.333330e+00	3.188480e+00	3.465740e+00	5.166980e-01	4.665067e-02	4.676188e-02
2.000000e+00	2.333330e+00	3.465740e+00	3.742990e+00	5.016900e-01	4.005938e-02	4.039797e-02
2.000000e+00	2.333330e+00	3.742990e+00	4.020250e+00	4.610950e-01	3.881543e-02	3.905146e-02
2.000000e+00	2.333330e+00	4.020250e+00	4.297510e+00	3.995910e-01	3.333426e-02	3.354815e-02
2.000000e+00	2.333330e+00	4.297510e+00	4.574770e+00	3.249310e-01	2.529116e-02	2.545306e-02
2.000000e+00	2.333330e+00	4.574770e+00	4.852030e+00	2.461740e-01	1.815716e-02	1.827895e-02
2.000000e+00	2.333330e+00	4.852030e+00	5.129290e+00	1.745500e-01	1.319620e-02	1.329484e-02
2.000000e+00	2.333330e+00	5.129290e+00	5.406550e+00	1.174240e-01	1.183259e-02	1.190709e-02
2.000000e+00	2.333330e+00	5.406550e+00	5.683810e+00	7.606750e-02	1.047197e-02	1.049616e-02
2.000000e+00	2.333330e+00	5.683810e+00	5.961070e+00	4.773400e-02	8.235065e-03	8.248086e-03
2.333330e+00	2.666670e+00	6.931470e-01	9.704060e-01	4.739910e-01	6.077867e-02	6.077392e-02
2.333330e+00	2.666670e+00	9.704060e-01	1.247660e+00	4.280700e-01	4.746267e-02	4.767245e-02
2.333330e+00	2.666670e+00	1.247660e+00	1.524920e+00	4.194640e-01	4.190218e-02	4.209768e-02
2.333330e+00	2.666670e+00	1.524920e+00	1.802180e+00	4.319510e-01	3.681382e-02	3.695562e-02
2.333330e+00	2.666670e+00	1.802180e+00	2.079440e+00	4.570410e-01	3.756808e-02	3.799235e-02
2.333330e+00	2.666670e+00	2.079440e+00	2.356700e+00	4.839790e-01	4.515135e-02	4.549720e-02
2.333330e+00	2.666670e+00	2.356700e+00	2.633960e+00	5.101290e-01	5.199898e-02	5.224639e-02
2.333330e+00	2.666670e+00	2.633960e+00	2.911220e+00	5.251780e-01	5.582656e-02	5.595795e-02
2.333330e+00	2.666670e+00	2.911220e+00	3.188480e+00	5.194310e-01	5.194130e-02	5.204896e-02
2.333330e+00	2.666670e+00	3.188480e+00	3.465740e+00	4.921110e-01	4.911042e-02	4.922840e-02
2.333330e+00	2.666670e+00	3.465740e+00	3.742990e+00	4.426320e-01	4.537297e-02	4.554856e-02
2.333330e+00	2.666670e+00	3.742990e+00	4.020250e+00	3.733100e-01	4.008685e-02	4.022125e-02
2.333330e+00	2.666670e+00	4.020250e+00	4.297510e+00	2.937930e-01	3.321460e-02	3.320589e-02
2.333330e+00	2.666670e+00	4.297510e+00	4.574770e+00	2.164950e-01	2.285729e-02	2.288255e-02
2.333330e+00	2.666670e+00	4.574770e+00	4.852030e+00	1.507150e-01	1.325007e-02	1.327351e-02
2.333330e+00	2.666670e+00	4.852030e+00	5.129290e+00	9.933950e-02	8.387617e-03	8.409108e-03
2.333330e+00	2.666670e+00	5.129290e+00	5.406550e+00	6.296500e-02	7.026398e-03	7.044324e-03
2.333330e+00	2.666670e+00	5.406550e+00	5.683810e+00	3.867430e-02	5.341323e-03	5.298114e-03
2.333330e+00	2.666670e+00	5.683810e+00	5.961070e+00	2.361530e-02	4.353094e-03	4.349464e-03
2.666670e+00	3.000000e+00	6.931470e-01	9.704060e-01	6.037190e-01	7.037097e-02	7.064528e-02
2.666670e+00	3.000000e+00	9.704060e-01	1.247660e+00	5.372530e-01	5.398635e-02	5.422510e-02
2.666670e+00	3.000000e+00	1.247660e+00	1.524920e+00	5.149610e-01	4.887231e-02	4.920351e-02
2.666670e+00	3.000000e+00	1.524920e+00	1.802180e+00	5.172360e-01	5.396095e-02	5.419212e-02
2.666670e+00	3.000000e+00	1.802180e+00	2.079440e+00	5.274810e-01	5.301760e-02	5.338425e-02
2.666670e+00	3.000000e+00	2.079440e+00	2.356700e+00	5.359410e-01	5.910120e-02	5.933909e-02
2.666670e+00	3.000000e+00	2.356700e+00	2.633960e+00	5.339480e-01	6.245353e-02	6.261394e-02
2.666670e+00	3.000000e+00	2.633960e+00	2.911220e+00	5.180610e-01	6.232634e-02	6.242649e-02
2.666670e+00	3.000000e+00	2.911220e+00	3.188480e+00	4.779520e-01	6.195362e-02	6.210692e-02
2.666670e+00	3.000000e+00	3.188480e+00	3.465740e+00	4.177400e-01	5.052042e-02	5.055169e-02
2.666670e+00	3.000000e+00	3.465740e+00	3.742990e+00	3.414520e-01	4.395907e-02	4.396342e-02
2.666670e+00	3.000000e+00	3.742990e+00	4.020250e+00	2.617210e-01	3.117564e-02	3.118965e-02
2.666670e+00	3.000000e+00	4.020250e+00	4.297510e+00	1.872730e-01	2.012431e-02	2.010819e-02
2.666670e+00	3.000000e+00	4.297510e+00	4.574770e+00	1.267430e-01	1.309271e-02	1.312049e-02
2.666670e+00	3.000000e+00	4.574770e+00	4.852030e+00	8.183310e-02	7.203772e-03	7.250562e-03
2.666670e+00	3.000000e+00	4.852030e+00	5.129290e+00	5.116380e-02	5.521573e-03	5.547330e-03
2.666670e+00	3.000000e+00	5.129290e+00	5.406550e+00	3.146820e-02	3.487882e-03	3.501059e-03
2.666670e+00	3.000000e+00	5.406550e+00	5.683810e+00	1.913520e-02	2.821047e-03	2.823184e-03
2.666670e+00	3.000000e+00	5.683810e+00	5.961070e+00	1.158500e-02	1.909446e-03	1.909274e-03
3.000000e+00	3.333330e+00	6.931470e-01	9.704060e-01	7.551500e-01	7.634856e-02	7.675397e-02
3.000000e+00	3.333330e+00	9.704060e-01	1.247660e+00	6.518990e-01	6.867029e-02	6.889144e-02
3.000000e+00	3.333330e+00	1.247660e+00	1.524920e+00	6.052870e-01	6.011543e-02	6.040395e-02
3.000000e+00	3.333330e+00	1.524920e+00	1.802180e+00	5.839000e-01	6.451522e-02	6.469441e-02
3.000000e+00	3.333330e+00	1.802180e+00	2.079440e+00	5.669460e-01	7.082506e-02	7.092363e-02
3.000000e+00	3.333330e+00	2.079440e+00	2.356700e+00	5.443770e-01	6.465077e-02	6.479871e-02
3.000000e+00	3.333330e+00	2.356700e+00	2.633960e+00	5.093480e-01	6.581201e-02	6.596846e-02
3.000000e+00	3.333330e+00	2.633960e+00	2.911220e+00	4.541280e-01	6.616572e-02	6.637710e-02
3.000000e+00	3.333330e+00	2.911220e+00	3.188480e+00	3.835620e-01	5.053700e-02	5.072048e-02
3.000000e+00	3.333330e+00	3.188480e+00	3.465740e+00	3.039450e-01	4.047252e-02	4.056642e-02
3.000000e+00	3.333330e+00	3.465740e+00	3.742990e+00	2.262080e-01	3.281146e-02	3.287919e-02
3.000000e+00	3.333330e+00	3.742990e+00	4.020250e+00	1.579110e-01	2.124306e-02	2.129768e-02
3.000000e+00	3.333330e+00	4.020250e+00	4.297510e+00	1.041530e-01	1.348202e-02	1.350288e-02
3.000000e+00	3.333330e+00	4.297510e+00	4.574770e+00	6.604960e-02	6.980918e-03	7.004939e-03
3.000000e+00	3.333330e+00	4.574770e+00	4.852030e+00	4.060000e-02	3.899971e-03	3.912931e-03
3.000000e+00	3.333330e+00	4.852030e+00	5.129290e+00	2.505780e-02	2.064744e-03	2.086294e-03
3.000000e+00	3.333330e+00	5.129290e+00	5.406550e+00	1.508850e-02	1.332947e-03	1.343304e-03
3.000000e+00	3.333330e+00	5.406550e+00	5.683810e+00	9.317560e-03	1.386634e-03	1.385805e-03
3.000000e+00	3.333330e+00	5.683810e+00	5.961070e+00	5.663350e-03	6.994775e-04	6.995042e-04
3.333330e+00	3.666670e+00	6.931470e-01	9.704060e-01	8.932090e-01	1.193273e-01	1.197676e-01
3.333330e+00	3.666670e+00	9.704060e-01	1.247660e+00	7.458710e-01	1.066079e-01	1.070572e-01
3.333330e+00	3.666670e+00	1.247660e+00	1.524920e+00	6.645730e-01	9.596617e-02	9.622464e-02
3.333330e+00	3.666670e+00	1.524920e+00	1.802180e+00	6.080030e-01	8.363630e-02	8.364483e-02
3.333330e+00	3.666670e+00	1.802180e+00	2.079440e+00	5.557720e-01	7.627383e-02	7.638027e-02
3.333330e+00	3.666670e+00	2.079440e+00	2.356700e+00	4.963970e-01	6.782480e-02	6.792837e-02
3.333330e+00	3.666670e+00	2.356700e+00	2.633960e+00	4.252990e-01	6.263680e-02	6.277945e-02
3.333330e+00	3.666670e+00	2.633960e+00	2.911220e+00	3.450130e-01	5.715147e-02	5.725634e-02
3.333330e+00	3.666670e+00	2.911220e+00	3.188480e+00	2.645510e-01	4.020813e-02	4.027265e-02
3.333330e+00	3.666670e+00	3.188480e+00	3.465740e+00	1.907340e-01	2.771849e-02	2.777016e-02
3.333330e+00	3.666670e+00	3.465740e+00	3.742990e+00	1.296090e-01	1.909092e-02	1.912082e-02
3.333330e+00	3.666670e+00	3.742990e+00	4.020250e+00	8.394390e-02	1.016665e-02	1.018878e-02
3.333330e+00	3.666670e+00	4.020250e+00	4.297510e+00	5.253490e-02	5.186209e-03	5.208819e-03
3.333330e+00	3.666670e+00	4.297510e+00	4.574770e+00	3.190760e-02	3.027492e-03	3.045995e-03
3.333330e+00	3.666670e+00	4.574770e+00	4.852030e+00	1.949280e-02	1.451566e-03	1.463585e-03
3.333330e+00	3.666670e+00	4.852030e+00	5.129290e+00	1.183290e-02	1.041357e-03	1.046539e-03
3.333330e+00	3.666670e+00	5.129290e+00	5.406550e+00	7.313780e-03	6.751667e-04	6.779909e-04
3.333330e+00	3.666670e+00	5.406550e+00	5.683810e+00	4.443300e-03	4.822209e-04	4.823110e-04
3.333330e+00	3.666670e+00	5.683810e+00	5.961070e+00	2.724280e-03	2.724377e-04	2.716833e-04
3.666670e+00	4.000000e+00	6.931470e-01	9.704060e-01	9.759670e-01	1.625091e-01	1.628826e-01
